,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Full_Ensembl,Ensembl,_id,entrezgene,name,notfound,symbol
1346,ENSG00000126226.17,146.145363679,0.767224048042,0.290884069215,2.63755952711,0.00835049681675,0.0853957636606,ENSG000001262267,ENSG000001262267,,,,True,
1347,ENSG00000152061.17,54.2191850526,-0.583201835792,0.221166048963,-2.63694106092,0.00836573656021,0.0854881462291,ENSG000001520617,ENSG000001520617,,,,True,
1348,ENSG00000227105.1,6.52437689984,-1.38407335682,0.524970564704,-2.63647802349,0.00837716263476,0.0855414494395,ENSG00000227105,ENSG00000227105,ENSG00000227105,,poly(ADP-ribose) polymerase family member 1 pseudogene 1,,PARP1P1
1349,ENSG00000034152.14,1283.8831945,0.774843359675,0.293972576752,2.63576748633,0.00839472324654,0.0856572686823,ENSG000000341524,ENSG000000341524,,,,True,
1350,ENSG00000065809.9,997.720815475,0.53785673138,0.204088806571,2.63540534348,0.00840368610819,0.0856852525095,ENSG00000065809,ENSG00000065809,83641,83641.0,family with sequence similarity 107 member B,,FAM107B
1351,ENSG00000055208.13,784.392228814,0.577528051258,0.219333165839,2.63310862746,0.00846072826469,0.0858854324584,ENSG000000552083,ENSG000000552083,,,,True,
1352,ENSG00000073060.11,60.5458660789,-1.01553562675,0.385598281138,-2.63366222421,0.00844694733342,0.0858854324584,ENSG000000730601,ENSG000000730601,,,,True,
1353,ENSG00000100416.8,29.6558938767,-0.986313002152,0.374418463424,-2.63425311116,0.00843226027162,0.0858854324584,ENSG00000100416,ENSG00000100416,55687,55687.0,tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase,,TRMU
1354,ENSG00000143479.11,19.4246882315,0.985425261666,0.374202751502,2.63339929413,0.00845349006454,0.0858854324584,ENSG000001434791,ENSG000001434791,,,,True,
1355,ENSG00000166927.8,253.018615342,0.811686898638,0.308245207373,2.63325066935,0.00845719043621,0.0858854324584,ENSG00000166927,ENSG00000166927,58475,58475.0,membrane spanning 4-domains A7,,MS4A7
1356,ENSG00000269826.1,4.16749060978,1.41131341161,0.535975896622,2.63316582053,0.00845930360132,0.0858854324584,ENSG00000269826,ENSG00000269826,ENSG00000269826,,,,RP11-158I3.3
1357,ENSG00000138231.8,16.7741418866,-0.953136296909,0.362042894186,-2.63266124599,0.00847187981797,0.0859085734164,ENSG00000138231,ENSG00000138231,51163,51163.0,debranching RNA lariats 1,,DBR1
1358,ENSG00000205302.2,211.633352443,-0.589439024776,0.223907025413,-2.63251688369,0.00847548103615,0.0859085734164,ENSG00000205302,ENSG00000205302,6643,6643.0,sorting nexin 2,,SNX2
1359,ENSG00000147649.5,243.950364611,-0.504099419805,0.191692509296,-2.62972936009,0.00854528668996,0.0864888494888,ENSG00000147649,ENSG00000147649,92140,92140.0,metadherin,,MTDH
1360,ENSG00000160917.10,22.6888638657,-0.774710791587,0.294574567489,-2.62993101608,0.00854021959076,0.0864888494888,ENSG000001609170,ENSG000001609170,,,,True,
1361,ENSG00000034713.3,327.049139362,0.691431886997,0.263089367862,2.62812554006,0.00858568237973,0.0867791611862,ENSG00000034713,ENSG00000034713,11345,11345.0,GABA type A receptor associated protein like 2,,GABARAPL2
1362,ENSG00000168268.6,50.4975422397,-1.14716128491,0.436499935285,-2.62809038943,0.00858656963316,0.0867791611862,ENSG00000168268,ENSG00000168268,64943,64943.0,5'-nucleotidase domain containing 2,,NT5DC2
1363,ENSG00000004809.9,4.82703903544,-1.28871812565,0.490509852059,-2.62730324425,0.00860645981488,0.0869164105205,ENSG00000004809,ENSG00000004809,85413,85413.0,solute carrier family 22 member 16,,SLC22A16
1364,ENSG00000104365.9,173.349846747,0.49263194712,0.187562674949,2.62649243649,0.00862699097353,0.0870599272237,ENSG00000104365,ENSG00000104365,3551,3551.0,"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta",,IKBKB
1365,ENSG00000149503.8,20.6786471735,-1.04553979361,0.398321957593,-2.62486105444,0.00866843330802,0.0872194527066,ENSG00000149503,ENSG00000149503,3619,3619.0,inner centromere protein,,INCENP
1366,ENSG00000164828.13,51.4602125124,-0.785998682332,0.299432511722,-2.62496105654,0.00866588782396,0.0872194527066,ENSG000001648283,ENSG000001648283,,,,True,
1367,ENSG00000183527.7,23.1424860895,-1.09464148296,0.417103761508,-2.62438650518,0.00868052174215,0.0872194527066,ENSG00000183527,ENSG00000183527,8624,8624.0,proteasome assembly chaperone 1,,PSMG1
1368,ENSG00000186891.9,16.0433231069,1.14247505184,0.435293877192,2.62460629864,0.00867492095991,0.0872194527066,ENSG00000186891,ENSG00000186891,8784,8784.0,tumor necrosis factor receptor superfamily member 18,,TNFRSF18
1369,ENSG00000187514.10,230.600727589,-0.702286467214,0.267534591181,-2.62503052077,0.0086641200534,0.0872194527066,ENSG000001875140,ENSG000001875140,,,,True,
1370,ENSG00000211456.6,97.709627805,-0.588384638821,0.224199823134,-2.62437601688,0.00868078908608,0.0872194527066,ENSG00000211456,ENSG00000211456,22908,22908.0,SAC1 suppressor of actin mutations 1-like (yeast),,SACM1L
1371,ENSG00000112763.11,154.540943375,0.514766244002,0.19618733925,2.62385047868,0.00869419433595,0.0872268951039,ENSG000001127631,ENSG000001127631,,,,True,
1372,ENSG00000119383.15,59.4700073267,-0.990780431227,0.377569898803,-2.62409803951,0.00868787733534,0.0872268951039,ENSG000001193835,ENSG000001193835,,,,True,
1373,ENSG00000166471.6,83.4768598149,0.645799471557,0.246226171184,2.62278972398,0.00872130807733,0.0873277889085,ENSG00000166471,ENSG00000166471,440026,440026.0,transmembrane protein 41B,,TMEM41B
1374,ENSG00000181274.5,137.802556052,-0.771416284905,0.294102678387,-2.62294885968,0.00871723562952,0.0873277889085,ENSG00000181274,ENSG00000181274,23401,23401.0,frequently rearranged in advanced T-cell lymphomas 2,,FRAT2
1375,ENSG00000188785.7,15.1600275973,-0.987215066376,0.37640985799,-2.62271310228,0.00872326951275,0.0873277889085,ENSG00000188785,ENSG00000188785,147694,147694.0,zinc finger protein 548,,ZNF548
1376,ENSG00000141560.10,9.52328760257,-1.24991362791,0.476897453183,-2.62092745425,0.00876909201623,0.0876766581707,ENSG000001415600,ENSG000001415600,,,,True,
1377,ENSG00000156017.8,9.29239076406,-1.01630476294,0.387775417421,-2.62085918108,0.0087708482729,0.0876766581707,ENSG00000156017,ENSG00000156017,138199,138199.0,carnosine N-methyltransferase 1,,CARNMT1
1378,ENSG00000172053.10,117.836893158,-0.797886278754,0.304652298171,-2.61900626893,0.00881863268865,0.0880904026731,ENSG000001720530,ENSG000001720530,,,,True,
1379,ENSG00000131697.13,18.361339084,-0.787431253747,0.300693748857,-2.61871507718,0.00882616329102,0.0881017386477,ENSG000001316973,ENSG000001316973,,,,True,
1380,ENSG00000178860.8,257.680301334,1.02939727009,0.393318717625,2.61720895538,0.00886520536668,0.0884273743128,ENSG00000178860,ENSG00000178860,9242,9242.0,musculin,,MSC
1381,ENSG00000139437.13,15.3908227476,-0.914895461986,0.349693964978,-2.61627466761,0.00888950167709,0.088605561217,ENSG000001394373,ENSG000001394373,,,,True,
1382,ENSG00000178104.15,750.606136325,0.748252505037,0.286105706412,2.61530087749,0.00891488854,0.0887943525947,ENSG000001781045,ENSG000001781045,,,,True,
1383,ENSG00000148700.9,51.4066520368,-0.957232016463,0.366177213667,-2.61412229034,0.00894570109759,0.0890368732798,ENSG00000148700,ENSG00000148700,120,120.0,adducin 3,,ADD3
1384,ENSG00000139725.3,18.2983728969,0.856559585839,0.327751019206,2.61344598688,0.00896342504863,0.0891488664583,ENSG00000139725,ENSG00000139725,54509,54509.0,ras homolog family member F (in filopodia),,RHOF
1385,ENSG00000116478.7,105.489752918,-0.566189487722,0.216707993378,-2.61268391118,0.00898343441464,0.0892190404194,ENSG00000116478,ENSG00000116478,3065,3065.0,histone deacetylase 1,,HDAC1
1386,ENSG00000140688.12,13.8576245774,-1.14589815739,0.438552111228,-2.61291219003,0.00897743645269,0.0892190404194,ENSG000001406882,ENSG000001406882,,,,True,
1387,ENSG00000053900.6,51.3095355175,-0.520280393399,0.199189559685,-2.61198626184,0.00900178713967,0.0893369004675,ENSG00000053900,ENSG00000053900,29945,29945.0,anaphase promoting complex subunit 4,,ANAPC4
1388,ENSG00000250251.2,2.64181719792,-1.31510915488,0.504010828988,-2.6092874979,0.00907309789054,0.0899797864954,ENSG00000250251,ENSG00000250251,ENSG00000250251,,polycystic kidney disease 1 (autosomal dominant) pseudogene 6,,PKD1P6
1389,ENSG00000080345.13,213.047822908,0.681078181036,0.261101138371,2.60848415018,0.00909442233025,0.0901263795677,ENSG000000803453,ENSG000000803453,,,,True,
1390,ENSG00000101347.7,255.980186096,-1.04080594284,0.399121572822,-2.60774163492,0.00911417178283,0.0901923249342,ENSG00000101347,ENSG00000101347,25939,25939.0,SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1,,SAMHD1
1391,ENSG00000178764.6,96.28771107,0.957402206474,0.367122317001,2.6078561889,0.00911112237574,0.0901923249342,ENSG00000178764,ENSG00000178764,22882,22882.0,zinc fingers and homeoboxes 2,,ZHX2
1392,ENSG00000129071.5,168.82299229,-0.477008717415,0.182997208429,-2.60664477623,0.00914341613225,0.0902224621932,ENSG00000129071,ENSG00000129071,8930,8930.0,"methyl-CpG binding domain 4, DNA glycosylase",,MBD4
1393,ENSG00000139597.12,27.9758229473,0.94551456229,0.362674353587,2.60706210114,0.00913227959514,0.0902224621932,ENSG000001395972,ENSG000001395972,,,,True,
1394,ENSG00000166592.7,85.8146187568,1.05642000689,0.405277867449,2.60665605437,0.00914311500971,0.0902224621932,ENSG00000166592,ENSG00000166592,6236,6236.0,"RRAD, Ras related glycolysis inhibitor and calcium channel regulator",,RRAD
1395,ENSG00000175354.14,70.1453245723,0.672057446756,0.257780061442,2.60709630914,0.00913136727358,0.0902224621932,ENSG000001753544,ENSG000001753544,,,,True,
1396,ENSG00000164111.10,6169.28499438,0.551537320734,0.211650806246,2.60588339121,0.0091637653346,0.0902941540242,ENSG000001641110,ENSG000001641110,,,,True,
1397,ENSG00000197948.6,73.9622636586,-0.510483275964,0.195896512087,-2.60588241477,0.00916379145741,0.0902941540242,ENSG00000197948,ENSG00000197948,89848,89848.0,FCH and double SH3 domains 1,,FCHSD1
1398,ENSG00000267809.1,39.2481382754,0.576340418674,0.221240972093,2.60503474208,0.00918649443774,0.0904531528805,ENSG00000267809,ENSG00000267809,ENSG00000267809,,NADH:ubiquinone oxidoreductase core subunit V2 pseudogene 1,,NDUFV2P1
1399,ENSG00000153561.8,576.091724564,-0.714858212397,0.274448388029,-2.60470909496,0.00919522949195,0.0904744901798,ENSG00000153561,ENSG00000153561,64795,64795.0,required for meiotic nuclear division 5 homolog A,,RMND5A
1400,ENSG00000162144.5,107.09067671,0.875867937803,0.336393676037,2.60369917806,0.00922236634314,0.0906120516239,ENSG00000162144,ENSG00000162144,220002,220002.0,cytochrome b561 family member A3,,CYB561A3
1401,ENSG00000173728.6,3.73812967698,1.06853964888,0.410365265523,2.60387449586,0.0092176503665,0.0906120516239,ENSG00000173728,ENSG00000173728,200159,200159.0,chromosome 1 open reading frame 100,,C1orf100
1402,ENSG00000106355.5,34.7158039287,-1.1411646997,0.43848809691,-2.60249869435,0.00925471675671,0.0907293333203,ENSG00000106355,ENSG00000106355,23658,23658.0,"LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated",,LSM5
1403,ENSG00000115956.9,4806.83058999,0.955772980719,0.367251077039,2.60250558943,0.00925453066059,0.0907293333203,ENSG00000115956,ENSG00000115956,5341,5341.0,pleckstrin,,PLEK
1404,ENSG00000170638.5,37.7990646887,-0.730539601819,0.280657936375,-2.60295365688,0.00924244461268,0.0907293333203,ENSG00000170638,ENSG00000170638,80305,80305.0,TraB domain containing,,TRABD
1405,ENSG00000240401.4,2.60432866713,-1.37576834958,0.528678275143,-2.6022789554,0.00926064919407,0.0907293333203,ENSG00000240401,ENSG00000240401,ENSG00000240401,,,,AC012358.8
1406,ENSG00000156374.10,4.96268471371,-1.12995955425,0.434332721036,-2.60159895748,0.00927902905074,0.0908447940113,ENSG000001563740,ENSG000001563740,,,,True,
1407,ENSG00000273443.1,10.7308979871,1.1966473074,0.460239799013,2.60005177729,0.00932096956357,0.091190593564,ENSG00000273443,ENSG00000273443,ENSG00000273443,,,,RP11-54O7.18
1408,ENSG00000091651.4,11.4650516431,-1.16205635469,0.447001003261,-2.59967281106,0.0093312682236,0.0912265104246,ENSG00000091651,ENSG00000091651,23594,23594.0,origin recognition complex subunit 6,,ORC6
1409,ENSG00000140463.9,18.2007450208,-0.852961933512,0.328134283696,-2.59942948937,0.00933788600353,0.0912265104246,ENSG00000140463,ENSG00000140463,585,585.0,Bardet-Biedl syndrome 4,,BBS4
1410,ENSG00000125814.13,15.0436904457,-0.762835438586,0.293526233199,-2.59886631008,0.0093532192256,0.0913115484285,ENSG000001258143,ENSG000001258143,,,,True,
1411,ENSG00000107819.9,101.437679876,-0.581302898384,0.223817448195,-2.59721886328,0.00939820195533,0.0916857166676,ENSG00000107819,ENSG00000107819,81855,81855.0,sideroflexin 3,,SFXN3
1412,ENSG00000125734.9,247.589374628,0.575265394628,0.221579095556,2.59620788317,0.00942590172981,0.0918908678897,ENSG00000125734,ENSG00000125734,56927,56927.0,G protein-coupled receptor 108,,GPR108
1413,ENSG00000103168.12,65.2145610566,0.744439874261,0.286842012471,2.59529581405,0.00945095390823,0.0920699364115,ENSG000001031682,ENSG000001031682,,,,True,
1414,ENSG00000119408.12,154.654452528,-0.671051282953,0.258719067897,-2.59374497755,0.00949368774022,0.0923556134333,ENSG000001194082,ENSG000001194082,,,,True,
1415,ENSG00000187257.10,62.2162283056,-0.728400846477,0.280815837514,-2.59387381041,0.00949013115461,0.0923556134333,ENSG000001872570,ENSG000001872570,,,,True,
1416,ENSG00000241732.1,3.13960940938,-1.2245447194,0.472327267021,-2.59257681039,0.00952599068914,0.0926044613571,ENSG00000241732,ENSG00000241732,,,,True,
1417,ENSG00000155876.4,90.4185852425,-0.564428731461,0.217744316269,-2.59216286851,0.0095374607883,0.0926466770907,ENSG00000155876,ENSG00000155876,10670,10670.0,Ras related GTP binding A,,RRAGA
1418,ENSG00000180329.9,29.3562739555,-0.77797664655,0.300186457885,-2.59164471319,0.00955183593986,0.0926466770907,ENSG00000180329,ENSG00000180329,124808,124808.0,coiled-coil domain containing 43,,CCDC43
1419,ENSG00000181090.13,57.1121465691,-0.741512167395,0.286113732391,-2.59166926801,0.00955115428104,0.0926466770907,ENSG000001810903,ENSG000001810903,,,,True,
1420,ENSG00000215835.2,63.9900141344,0.550149493992,0.212294060428,2.59145024069,0.00955723616304,0.0926466770907,ENSG00000215835,ENSG00000215835,ENSG00000215835,,,,RP11-9L18.2
1421,ENSG00000050748.13,42.9116792306,-0.670049550717,0.25859078167,-2.59115791518,0.00956535874592,0.0926602086674,ENSG000000507483,ENSG000000507483,,,,True,
1422,ENSG00000168090.5,50.1546273233,-0.986037050815,0.380682814707,-2.59018009934,0.00959257317383,0.0927933254702,ENSG00000168090,ENSG00000168090,10980,10980.0,COP9 signalosome subunit 6,,COPS6
1423,ENSG00000261888.1,15.8086728981,0.994660478508,0.38400199434,2.59024821009,0.00959067529092,0.0927933254702,ENSG00000261888,ENSG00000261888,ENSG00000261888,,,,AC144831.1
1424,ENSG00000124920.9,3.01232320527,-1.10444643354,0.42651888731,-2.58944320263,0.00961312797015,0.0928667850831,ENSG00000124920,ENSG00000124920,745,745.0,myelin regulatory factor,,MYRF
1425,ENSG00000206190.7,18.2858179297,-1.01361313206,0.391443402431,-2.58942448835,0.00961365049208,0.0928667850831,ENSG00000206190,ENSG00000206190,57194,57194.0,ATPase phospholipid transporting 10A (putative),,ATP10A
1426,ENSG00000079215.9,109.464016422,0.875644925738,0.338257882188,2.58869038047,0.00963416752815,0.0928695995104,ENSG00000079215,ENSG00000079215,6507,6507.0,solute carrier family 1 member 3,,SLC1A3
1427,ENSG00000145194.13,6.40295884229,-1.12906332796,0.43610213284,-2.58898831933,0.0096258359544,0.0928695995104,ENSG000001451943,ENSG000001451943,,,,True,
1428,ENSG00000177971.7,27.2944043456,-0.922287784408,0.35626314519,-2.58878246841,0.00963159169139,0.0928695995104,ENSG00000177971,ENSG00000177971,55272,55272.0,"IMP3, U3 small nucleolar ribonucleoprotein",,IMP3
1429,ENSG00000134444.9,65.1386668782,-0.65555864299,0.253290845722,-2.58816555775,0.00964885932911,0.092946179901,ENSG00000134444,ENSG00000134444,57614,57614.0,KIAA1468,,KIAA1468
1430,ENSG00000089094.12,102.354166454,-0.539682895674,0.208557361332,-2.58769526151,0.0096620416891,0.0930081231777,ENSG000000890942,ENSG000000890942,,,,True,
1431,ENSG00000184702.13,4.14581478662,-1.28096268669,0.495322736588,-2.58611727681,0.00970638984028,0.0933697765711,ENSG000001847023,ENSG000001847023,,,,True,
1432,ENSG00000103512.10,23.763570767,-1.05019342513,0.406203849264,-2.58538521247,0.00972702553724,0.0933726667425,ENSG000001035120,ENSG000001035120,,,,True,
1433,ENSG00000167106.7,18.3759611784,-1.0143220579,0.392290261295,-2.58564169947,0.00971979114227,0.0933726667425,ENSG00000167106,ENSG00000167106,399665,399665.0,family with sequence similarity 102 member A,,FAM102A
1434,ENSG00000168159.9,64.2720799864,-0.949778033335,0.367345093915,-2.58551985331,0.00972322730005,0.0933726667425,ENSG00000168159,ENSG00000168159,149603,149603.0,ring finger protein 187,,RNF187
1435,ENSG00000147419.12,13.9214290312,-1.17501387285,0.454624625693,-2.58458034703,0.00974975849867,0.0935257126178,ENSG000001474192,ENSG000001474192,,,,True,
1436,ENSG00000232517.2,4.88705823574,1.3184011497,0.510234225436,2.58391359101,0.00976862648706,0.0936414960746,ENSG00000232517,ENSG00000232517,ENSG00000232517,,,,AC112198.1
1437,ENSG00000113658.12,29.5928256205,-0.8518506402,0.329852026143,-2.58252359448,0.00980806553878,0.0939541744066,ENSG000001136582,ENSG000001136582,,,,True,
1438,ENSG00000115758.8,159.664411734,-0.880587174997,0.34116435049,-2.58112306791,0.00984794681006,0.0942706513611,ENSG00000115758,ENSG00000115758,4953,4953.0,ornithine decarboxylase 1,,ODC1
1439,ENSG00000157796.13,32.6326966208,-0.664545829805,0.257539123237,-2.58036845608,0.00986949491608,0.0944113142146,ENSG000001577963,ENSG000001577963,,,,True,
1440,ENSG00000134352.15,237.147731324,0.631911188929,0.244964012501,2.57960825543,0.00989124507876,0.0945537133657,ENSG000001343525,ENSG000001343525,,,,True,
1441,ENSG00000079691.15,4.83025945635,-1.25117464282,0.485075534704,-2.57933982092,0.00989893547617,0.0945616062304,ENSG000000796915,ENSG000000796915,,,,True,
1442,ENSG00000166947.7,2.7543710913,-1.26801571636,0.491697926292,-2.5788510558,0.00991295182057,0.0946298761804,ENSG00000166947,ENSG00000166947,2038,2038.0,erythrocyte membrane protein band 4.2,,EPB42
1443,ENSG00000143458.7,13.1471802019,-1.05100269151,0.407804084704,-2.5772245324,0.00995972313009,0.0950105167015,ENSG00000143458,ENSG00000143458,126626,126626.0,GA binding protein transcription factor beta subunit 2,,GABPB2
1444,ENSG00000169258.6,5.02429327327,-1.15549459145,0.448457750066,-2.5765963266,0.00997783998795,0.0951073828003,ENSG00000169258,ENSG00000169258,114787,114787.0,G protein regulated inducer of neurite outgrowth 1,,GPRIN1
1445,ENSG00000187522.9,37.0780870534,-0.710428113165,0.275745153952,-2.57639382953,0.00998368606383,0.0951073828003,ENSG00000187522,ENSG00000187522,51182,51182.0,heat shock protein family A (Hsp70) member 14,,HSPA14
1446,ENSG00000079246.11,533.803344696,-0.581629481882,0.22579978676,-2.5758637341,0.00999900433024,0.0951874807526,ENSG000000792461,ENSG000000792461,,,,True,
1447,ENSG00000240371.1,5.54143991871,1.24725628268,0.484359527888,2.57506296639,0.0100221839625,0.0953422542016,ENSG00000240371,ENSG00000240371,ENSG00000240371,,ribosomal protein S4X pseudogene 13,,RPS4XP13
1448,ENSG00000112773.11,98.8531460348,-0.983980890487,0.382184177322,-2.57462487689,0.0100348854778,0.0953972032142,ENSG000001127731,ENSG000001127731,,,,True,
1449,ENSG00000025770.14,56.5924324562,-0.849149683997,0.330341666898,-2.57051946238,0.010154612077,0.0957581170989,ENSG000000257704,ENSG000000257704,,,,True,
1450,ENSG00000075391.12,121.257967678,-1.12863510271,0.438808413242,-2.57204526771,0.0101099671659,0.0957581170989,ENSG000000753912,ENSG000000753912,,,,True,
1451,ENSG00000100311.12,47.2492667018,1.21431239937,0.472313648047,2.57098731826,0.0101409040372,0.0957581170989,ENSG000001003112,ENSG000001003112,,,,True,
1452,ENSG00000104093.9,833.793114132,0.90530969822,0.351908375092,2.57257218725,0.0100945902031,0.0957581170989,ENSG00000104093,ENSG00000104093,23312,23312.0,Dmx like 2,,DMXL2
1453,ENSG00000136367.12,5.96367727051,1.08378122326,0.421628807051,2.57046294071,0.0101562692618,0.0957581170989,ENSG000001363672,ENSG000001363672,,,,True,
1454,ENSG00000140848.12,50.6034142963,-0.439270849458,0.170798241905,-2.57186985392,0.0101150908489,0.0957581170989,ENSG000001408482,ENSG000001408482,,,,True,
1455,ENSG00000163348.3,29.7383782279,-0.79890146947,0.310680919219,-2.57145328229,0.0101272678072,0.0957581170989,ENSG00000163348,ENSG00000163348,90780,90780.0,pygopus family PHD finger 2,,PYGO2
1456,ENSG00000167074.10,3.3601893208,-1.34018877128,0.521066891528,-2.57200907037,0.0101110242692,0.0957581170989,ENSG000001670740,ENSG000001670740,,,,True,
1457,ENSG00000173614.9,12.2271113619,-0.775511383087,0.3015038592,-2.57214413488,0.010107080361,0.0957581170989,ENSG00000173614,ENSG00000173614,64802,64802.0,nicotinamide nucleotide adenylyltransferase 1,,NMNAT1
1458,ENSG00000196387.5,33.0569843043,0.598596742828,0.232873273765,2.57048279156,0.0101556872181,0.0957581170989,ENSG00000196387,ENSG00000196387,7699,7699.0,zinc finger protein 140,,ZNF140
1459,ENSG00000205336.7,30.3820487603,-0.828337454577,0.322148094991,-2.57129397149,0.0101319281289,0.0957581170989,ENSG00000205336,ENSG00000205336,9289,9289.0,adhesion G protein-coupled receptor G1,,ADGRG1
1460,ENSG00000222009.4,142.432420745,0.86862907981,0.337706345535,2.57214319865,0.0101071076943,0.0957581170989,ENSG00000222009,ENSG00000222009,149478,149478.0,BTB domain containing 19,,BTBD19
1461,ENSG00000104885.13,755.093593046,0.518136271866,0.201631353782,2.56972074108,0.0101780525045,0.0958978613196,ENSG000001048853,ENSG000001048853,,,,True,
1462,ENSG00000258082.1,6.89666422356,1.26951535092,0.494078357708,2.56946156641,0.0101856689633,0.0959040259534,ENSG00000258082,ENSG00000258082,ENSG00000258082,,,,RP11-443B7.3
1463,ENSG00000103353.11,53.1478891787,-0.731016006817,0.284565115038,-2.5688883429,0.0102025325129,0.095997189457,ENSG000001033531,ENSG000001033531,,,,True,
1464,ENSG00000186716.15,28.0908328518,-0.950793584955,0.370204363539,-2.56829383605,0.0102200484451,0.0960963599532,ENSG000001867165,ENSG000001867165,,,,True,
1465,ENSG00000004142.7,86.0922035029,-0.67589570924,0.26342564609,-2.56579311571,0.0102940205532,0.0961049934505,ENSG00000004142,ENSG00000004142,26073,26073.0,polymerase (DNA) delta interacting protein 2,,POLDIP2
1466,ENSG00000088035.11,7.41692598114,-0.994239605721,0.387377213147,-2.56659290216,0.0102703109476,0.0961049934505,ENSG000000880351,ENSG000000880351,,,,True,
1467,ENSG00000130723.13,253.166237283,-0.612943414269,0.238807749462,-2.56668142323,0.0102676897373,0.0961049934505,ENSG000001307233,ENSG000001307233,,,,True,
1468,ENSG00000141682.11,336.271875506,0.712901469258,0.277829214186,2.56597014589,0.0102887683134,0.0961049934505,ENSG000001416821,ENSG000001416821,,,,True,
1469,ENSG00000160741.12,277.874441578,0.554521333312,0.216035474955,2.56680683313,0.0102639772263,0.0961049934505,ENSG000001607412,ENSG000001607412,,,,True,
1470,ENSG00000161570.4,46.0222496837,1.08139306729,0.421226157513,2.56725050902,0.010250852671,0.0961049934505,ENSG00000161570,ENSG00000161570,,,,True,
1471,ENSG00000163875.11,46.1506081497,-0.675750051968,0.26329956647,-2.56646853251,0.0102739946815,0.0961049934505,ENSG000001638751,ENSG000001638751,,,,True,
1472,ENSG00000176248.7,43.9254488825,-0.678211897413,0.264343027045,-2.56565079471,0.0102982447501,0.0961049934505,ENSG00000176248,ENSG00000176248,29882,29882.0,anaphase promoting complex subunit 2,,ANAPC2
1473,ENSG00000179294.5,34.821050971,0.972173435621,0.378803840425,2.56642972397,0.0102751444012,0.0961049934505,ENSG00000179294,ENSG00000179294,,,,True,
1474,ENSG00000181396.8,10.488345744,-1.03312553345,0.402679756922,-2.56562570054,0.0102989897243,0.0961049934505,ENSG00000181396,ENSG00000181396,79701,79701.0,2-oxoglutarate and iron dependent oxygenase domain containing 3,,OGFOD3
1475,ENSG00000196700.3,5.01477962362,-1.04703875693,0.408068228371,-2.56584238647,0.0102925585184,0.0961049934505,ENSG00000196700,ENSG00000196700,57473,57473.0,zinc finger protein 512B,,ZNF512B
1476,ENSG00000220008.2,4.98302599403,-1.14791298805,0.447453752904,-2.56543381433,0.010304687864,0.0961049934505,ENSG00000220008,ENSG00000220008,645191,645191.0,leucine rich repeat and Ig domain containing 3,,LINGO3
1477,ENSG00000105063.14,301.424684677,-0.504470231208,0.196717399404,-2.56444133938,0.0103342046245,0.0963150667813,ENSG000001050634,ENSG000001050634,,,,True,
1478,ENSG00000106028.6,78.0007123375,-0.77913617265,0.303965432175,-2.56323940217,0.0103700516337,0.0965838142354,ENSG00000106028,ENSG00000106028,6742,6742.0,single stranded DNA binding protein 1,,SSBP1
1479,ENSG00000150433.5,14.7179135783,-0.917252646377,0.357911693227,-2.56279038583,0.0103834716226,0.0966434605412,ENSG00000150433,ENSG00000150433,219854,219854.0,transmembrane protein 218,,TMEM218
1480,ENSG00000141258.8,57.2787397178,-0.648416756984,0.253061210691,-2.56229216328,0.0103983803484,0.0967168732607,ENSG00000141258,ENSG00000141258,9905,9905.0,small G protein signaling modulator 2,,SGSM2
1481,ENSG00000116731.18,208.687428605,0.428958796517,0.16743266928,2.56197788856,0.0104077944454,0.0967391150377,ENSG000001167318,ENSG000001167318,,,,True,
1482,ENSG00000141219.11,30.8885552373,-0.86227487566,0.336623993526,-2.56153718167,0.0104210085905,0.0967966239611,ENSG000001412191,ENSG000001412191,,,,True,
1483,ENSG00000139637.9,36.0738180149,-0.789918136222,0.308463833697,-2.56081280828,0.0104427606205,0.0968079415101,ENSG00000139637,ENSG00000139637,60314,60314.0,chromosome 12 open reading frame 10,,C12orf10
1484,ENSG00000182173.8,6.58876414067,-1.29255486898,0.504687409696,-2.56109988906,0.0104341351149,0.0968079415101,ENSG00000182173,ENSG00000182173,283989,283989.0,tRNA splicing endonuclease subunit 54,,TSEN54
1485,ENSG00000198700.5,115.68734986,-0.888707294953,0.347043579342,-2.56079451646,0.0104433104235,0.0968079415101,ENSG00000198700,ENSG00000198700,55705,55705.0,importin 9,,IPO9
1486,ENSG00000102309.8,10.6641384636,-1.05230138381,0.411040449266,-2.56009204372,0.0104644443674,0.0968253981618,ENSG00000102309,ENSG00000102309,5303,5303.0,"peptidylprolyl cis/trans isomerase, NIMA-interacting 4",,PIN4
1487,ENSG00000115935.12,675.810417444,-0.561047515295,0.219157918782,-2.56001479852,0.0104667706154,0.0968253981618,ENSG000001159352,ENSG000001159352,,,,True,
1488,ENSG00000170145.4,35.5453603268,-0.688652407341,0.269007955839,-2.55997041126,0.0104681075509,0.0968253981618,ENSG00000170145,ENSG00000170145,23235,23235.0,salt inducible kinase 2,,SIK2
